pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,dec,st_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,pl_cbflag,pl_eqt,pl_insol,pl_masse,pl_msinie,pl_rade,pl_radj,pl_trandep,pl_trandur,pl_imppar,pl_disc,pl_status,gaia_dist,st_spstr,st_logg,st_metfe,st_age,pl_facility
WASP-103,b,Transit,1,0.92554200,0.019850,,86.300,0,0,16h37m15.57s,+07d11m00.1s,249.314868,7.183352,470.00,12.100,V (Johnson),12.193,6110.00,1.22,1.44,0,2508,,473.54700,,17.127,1.528,1.195000,0.1080000,0.1900,2014,3,879.52,F8 V,4.22,0.060,4.000,SuperWASP
WASP-104,b,Transit,1,1.75541370,0.029180,0.000000,83.630,0,0,10h42m24.58s,+07d26m06.1s,160.602432,7.435026,143.00,11.120,V (Johnson),11.593,5475.00,1.08,0.96,0,1516,,404.26300,,12.745,1.137,1.474000,0.0734200,0.7240,2014,3,186.92,G8,4.50,0.320,3.000,SuperWASP
WASP-106,b,Transit,1,9.28971000,,0.000000,89.490,0,0,11h05m43.14s,-05d04m45.9s,166.429747,-5.079412,283.00,11.210,V (Johnson),11.366,6055.00,0.93,1.31,0,,,514.88460,,11.433,1.020,0.640000,,,2014,3,355.69,F9,4.23,-0.090,,SuperWASP
WASP-117,b,Transit,1,10.02165000,,0.300000,89.140,0,0,02h27m06.10s,-50d17m04.3s,36.775432,-50.284519,158.69,10.150,V (Johnson),10.027,6040.00,1.29,1.22,0,,,95.34900,,11.882,1.060,0.800000,,,2014,3,158.69,F9,4.28,-0.110,,SuperWASP
WD 0806-661,b,Imaging,1,,2500.000000,,,0,0,08h06m53.74s,-66d18m16.7s,121.723902,-66.304650,19.20,,,13.683,,0.62,,0,323,,2383.60000,,,,,,,2011,3,19.26,,,,1.500,Spitzer Space Telescope
WTS-1,b,Transit,1,3.35205700,0.047000,0.100000,85.500,0,0,19h35m58.37s,+36d17m25.2s,293.993200,36.290325,3200.00,16.130,V (Johnson),16.430,6250.00,1.20,1.15,0,1500,,1274.44000,,16.700,1.490,1.763600,,0.6900,2012,3,2481.18,F6 V,4.40,-0.500,2.550,United Kingdom Infrared Telescope
WISEP J121756.91+162640.2 A,b,Imaging,1,,8.000000,,,0,0,12h17m56.91s,+16d26m40.2s,184.487125,16.444500,10.10,,,,575.00,0.03,0.09,0,450,,6992.00000,,10.468,0.934,,,,2012,3,,T8.5,5.00,,6.000,W. M. Keck Observatory
XO-1,b,Transit,1,3.94153000,,0.000000,88.810,0,0,16h02m11.84s,+28d10m10.5s,240.549350,28.169586,172.00,11.190,V (Johnson),11.004,5750.00,0.88,0.88,0,,,263.79890,,12.778,1.140,1.800000,,,2006,3,164.33,G1 V,4.51,0.020,,XO
XO-2 N,b,Transit,1,2.61585922,0.036730,0.006000,,0,0,07h48m06.47s,+50d13m32.9s,117.026968,50.225800,145.50,11.138,V (Johnson),10.972,5332.00,0.97,1.01,0,,,189.73700,,11.422,1.019,,,,2007,3,154.94,K0 V,4.44,0.430,7.900,XO
XO-2 S,b,Radial Velocity,2,18.15700000,0.130000,0.180000,,0,0,07h48m07.48s,+50d13m03.2s,117.031174,50.217556,148.00,11.086,V (Johnson),10.928,5399.00,0.98,1.00,0,,,,82.63580,,,,,,2014,3,152.06,,4.43,0.390,,Roque de los Muchachos Observatory
XO-2 S,c,Radial Velocity,2,120.80000000,0.475600,0.152800,,0,0,07h48m07.48s,+50d13m03.2s,117.031174,50.217556,148.00,11.086,V (Johnson),10.928,5399.00,0.98,1.00,0,,,,435.40900,,,,,,2014,3,152.06,,4.43,0.390,,Roque de los Muchachos Observatory
XO-3,b,Transit,1,3.19154000,,0.290000,79.320,0,0,04h21m52.70s,+57d49m01.9s,65.469581,57.817181,174.00,9.800,V (Johnson),9.739,6429.00,0.58,1.54,0,,,2316.98070,,15.805,1.410,0.890000,,,2007,3,214.31,F5 V,3.95,-0.180,,XO
XO-5,b,Transit,1,4.18775580,0.051500,0.000000,86.800,0,0,07h46m51.97s,+39d05m40.5s,116.716527,39.094578,260.00,12.130,V (Johnson),11.950,5430.00,1.04,1.13,0,1230,,378.20000,,12.780,1.140,1.080000,0.1299000,0.5500,2008,3,278.37,G8 V,4.35,0.050,,XO
HATS-9,b,Transit,1,1.91529100,0.031200,,,0,1,19h23m14.42s,-20d09m58.7s,290.810104,-20.166317,654.36,13.276,V (Johnson),13.098,5599.00,1.10,1.56,0,1746,,,,13.850,1.236,,,0.1600,2015,3,650.35,,4.10,0.380,,HATSouth
HATS-10,b,Transit,1,3.31284600,0.044910,0.501000,87.790,0,0,19h37m13.64s,-22d12m16.1s,294.306813,-22.204477,496.00,13.113,V (Johnson),12.984,5880.00,1.10,1.10,0,1407,,167.17858,,10.862,0.969,,0.1253000,0.3400,2015,3,543.13,,4.39,0.150,3.300,HATSouth
Kepler-449,b,Transit,2,12.58242000,,0.030000,,1,0,19h34m55.88s,+41d54m03.0s,293.732821,41.900829,279.00,11.411,Kepler-band,11.226,,0.97,1.47,0,,,,,2.056,0.183,,,,2015,3,,,,,,Kepler
Kepler-449,c,Transit,2,33.67270000,,0.050000,,1,0,19h34m55.88s,+41d54m03.0s,293.732821,41.900829,279.00,11.411,Kepler-band,11.226,,0.97,1.47,0,,,,,2.764,0.247,,,,2015,3,,,,,,Kepler
Kepler-450,b,Transit,3,28.45485100,,0.020000,,1,0,19h41m56.76s,+51d00m48.6s,295.486509,51.013500,437.00,11.684,Kepler-band,11.653,,1.35,1.57,0,,,,,6.140,0.548,,,,2015,3,462.00,,,,,Kepler
Kepler-450,c,Transit,3,15.41313500,,0.020000,,1,0,19h41m56.76s,+51d00m48.6s,295.486509,51.013500,437.00,11.684,Kepler-band,11.653,,1.35,1.57,0,,,,,2.620,0.234,,,,2015,3,462.00,,,,,Kepler
Kepler-450,d,Transit,3,7.51464000,,0.140000,,1,0,19h41m56.76s,+51d00m48.6s,295.486509,51.013500,437.00,11.684,Kepler-band,11.653,,1.35,1.57,0,,,,,0.837,0.075,,,,2015,3,462.00,,,,,Kepler
Kepler-92,d,Transit,3,49.35680000,,0.070000,,1,0,19h16m20.65s,+41d33m46.6s,289.086058,41.562941,444.00,11.565,Kepler-band,11.745,5883.00,,1.53,0,,,,,2.067,0.184,,,,2015,3,484.62,,4.14,,,Kepler
HAT-P-55,b,Transit,1,3.58524670,0.046040,0.139000,87.700,0,0,17h37m05.63s,+25d43m52.3s,264.273447,25.731186,480.00,13.207,V (Johnson),13.096,5808.00,1.01,1.01,0,1313,,184.97706,,13.249,1.182,,0.1223000,0.3920,2015,3,519.05,,4.43,-0.030,4.200,HATNet
Kepler-1598,b,Transit,1,4.34195123,,,,1,0,19h13m52.58s,+46d47m01.2s,288.469102,46.783680,734.00,13.874,Kepler-band,13.814,5940.00,1.07,1.09,0,,,,,0.950,0.085,,0.1123300,,2016,3,631.10,,4.39,0.040,3.800,Kepler
Kepler-1600,b,Transit,1,386.37054800,,,,1,0,19h25m35.85s,+38d47m15.9s,291.399384,38.787752,992.00,15.825,Kepler-band,15.814,5214.00,0.86,0.82,0,,,,,3.130,0.279,,0.4562000,,2016,3,1061.11,,4.55,0.070,4.680,Kepler
Kepler-1601,b,Transit,1,2.20921951,,,,1,0,19h02m03.11s,+38d04m47.1s,285.512943,38.079748,660.00,13.764,Kepler-band,13.678,5869.00,1.04,1.07,0,,,,,0.820,0.073,,0.1138000,,2016,3,656.65,,4.40,0.050,4.270,Kepler
Kepler-1602,b,Transit,1,11.17931605,,,,1,0,19h34m19.41s,+40d25m38.9s,293.580858,40.427478,815.00,13.352,Kepler-band,13.301,6296.00,1.22,1.36,0,,,,,1.340,0.120,,0.1267900,,2016,3,641.44,,4.25,0.020,2.510,Kepler
Kepler-1603,b,Transit,1,2.27163926,,,,1,0,19h41m19.16s,+42d32m05.9s,295.329843,42.534966,1751.00,15.332,Kepler-band,15.340,6241.00,1.21,1.31,0,,,,,1.290,0.115,,0.1684600,,2016,3,2936.55,,4.28,0.070,2.820,Kepler
Kepler-1604,b,Transit,1,0.68368426,,,,1,0,19h01m38.55s,+44d24m44.0s,285.410633,44.412212,562.00,14.915,Kepler-band,14.899,4976.00,0.81,0.76,0,,,,,1.410,0.126,,0.0416380,,2016,3,549.72,,4.59,0.020,4.170,Kepler
Kepler-1605,b,Transit,1,85.75654950,,,,1,0,19h08m32.37s,+47d29m19.0s,287.134895,47.488621,224.00,12.429,Kepler-band,12.413,5280.00,0.86,0.82,0,,,,,1.080,0.096,,0.2417500,,2016,3,554.91,,4.55,-0.010,4.680,Kepler
Kepler-1606,b,Transit,1,196.43522400,,,,1,0,19h05m30.78s,+43d04m23.7s,286.378264,43.073250,880.00,15.139,Kepler-band,15.106,5422.00,0.90,0.86,0,,,,,2.070,0.185,,0.3584200,,2016,3,851.41,,4.53,0.010,4.270,Kepler
Kepler-1607,b,Transit,1,13.64736760,,,,1,0,19h44m14.37s,+42d39m21.8s,296.059869,42.656051,735.00,13.897,Kepler-band,13.875,6116.00,1.14,1.21,0,,,,,0.920,0.082,,0.3237100,,2016,3,1334.37,,4.33,0.050,3.160,Kepler
Kepler-1608,b,Transit,1,16.47356860,,,,1,0,19h42m15.25s,+39d25m03.4s,295.563558,39.417606,832.00,15.889,Kepler-band,15.895,4992.00,0.75,0.72,0,,,,,1.730,0.154,,0.1762900,,2016,3,976.15,,4.61,-0.240,5.130,Kepler
Kepler-1609,b,Transit,1,114.34219000,,,,1,0,19h20m35.17s,+39d39m57.0s,290.146555,39.665821,1483.00,15.015,Kepler-band,14.937,6132.00,1.18,1.27,0,,,,,2.220,0.198,,0.5417100,,2016,3,1926.32,,4.29,0.100,3.020,Kepler
Kepler-1610,b,Transit,1,8.70181574,,,,1,0,19h43m37.20s,+45d24m19.6s,295.905010,45.405434,1063.00,15.850,Kepler-band,15.814,5383.00,0.91,0.87,0,,,,,1.610,0.144,,0.1257900,,2016,3,885.59,,4.52,0.100,4.680,Kepler
Kepler-1611,b,Transit,1,5.17624290,,,,1,0,19h46m02.89s,+49d43m40.0s,296.512049,49.727764,686.00,14.435,Kepler-band,14.412,5605.00,0.94,0.93,0,,,,,0.810,0.072,,0.2146000,,2016,3,27199.21,,4.49,0.010,5.010,Kepler
Kepler-1612,b,Transit,1,3.91795101,,,,1,0,19h25m00.07s,+45d39m18.3s,291.250279,45.655075,837.00,14.750,Kepler-band,14.716,5643.00,0.96,0.94,0,,,,,1.030,0.092,,0.1077500,,2016,3,781.78,,4.48,0.030,4.570,Kepler
Kepler-1613,b,Transit,1,1.51842990,,,,1,0,19h19m30.01s,+43d25m15.5s,289.875041,43.420963,855.00,14.118,Kepler-band,14.068,6005.00,1.08,1.12,0,,,,,2.080,0.186,,0.1422500,,2016,3,1576.23,,4.37,0.010,3.550,Kepler
Kepler-1614,b,Transit,1,3.94661410,,,,1,0,18h59m29.12s,+49d46m33.3s,284.871334,49.775913,982.00,15.923,Kepler-band,15.941,5121.00,0.79,0.76,0,,,,,1.490,0.133,,0.1181700,,2016,3,1232.90,,4.58,-0.170,5.500,Kepler
Kepler-1615,b,Transit,1,47.31261920,,,,1,0,19h05m26.21s,+42d13m38.9s,286.359226,42.227478,940.00,14.553,Kepler-band,14.524,5865.00,1.04,1.05,0,,,,,2.060,0.184,,0.4438300,,2016,3,1452.13,,4.42,0.060,3.890,Kepler
Kepler-1616,b,Transit,1,6.76284377,,,,1,0,19h06m10.47s,+45d18m17.5s,286.543637,45.304874,862.00,13.499,Kepler-band,13.429,6266.00,1.21,1.34,0,,,,,1.020,0.091,,0.2446700,,2016,3,1176.45,,4.26,0.020,2.750,Kepler
Kepler-1617,b,Transit,1,27.47855720,,,,1,0,19h11m44.93s,+46d25m06.6s,287.937219,46.418491,813.00,13.630,Kepler-band,13.656,6167.00,1.15,1.22,0,,,,,1.200,0.107,,0.3460400,,2016,3,922.16,,4.32,0.010,3.020,Kepler
Kepler-1618,b,Transit,1,6.10826019,,,,1,0,19h40m42.09s,+45d55m51.3s,295.175391,45.930908,1238.00,13.606,Kepler-band,13.566,6620.00,1.41,1.65,0,,,,,1.260,0.112,,0.1520400,,2016,3,1274.02,,4.15,0.040,1.780,Kepler
Kepler-1619,b,Transit,1,23.62259130,,,,1,0,19h02m48.83s,+44d25m19.2s,285.703472,44.422001,520.00,13.341,Kepler-band,13.299,5852.00,1.00,1.00,0,,,,,0.760,0.068,,0.2726700,,2016,3,750.75,,4.44,-0.070,4.270,Kepler
Kepler-1620,b,Transit,1,101.95182900,,,,1,0,19h49m05.01s,+46d55m42.3s,297.270876,46.928417,773.00,13.658,Kepler-band,13.623,6157.00,1.15,1.23,0,,,,,1.610,0.144,,0.2495400,,2016,3,,,4.31,0.030,3.020,Kepler
Kepler-1621,b,Transit,1,92.26371400,,,,1,0,19h50m21.24s,+43d50m28.4s,297.588518,43.841221,1461.00,15.015,Kepler-band,15.011,6158.00,1.15,1.24,0,,,,,2.160,0.193,,0.4109200,,2016,3,1709.43,,4.31,0.030,2.690,Kepler
Kepler-1622,b,Transit,1,10.81187370,,,,1,0,19h49m18.94s,+47d48m55.7s,297.328910,47.815472,927.00,13.385,Kepler-band,13.344,6436.00,1.31,1.50,0,,,,,1.470,0.131,,0.1087900,,2016,3,815.16,,4.20,0.040,2.190,Kepler
Kepler-1623,b,Transit,1,4.36128348,,,,1,0,19h36m19.85s,+39d33m22.0s,294.082695,39.556103,986.00,14.951,Kepler-band,14.924,5772.00,1.00,1.00,0,,,,,1.310,0.117,,0.0857500,,2016,3,857.91,,4.44,0.040,4.270,Kepler
Kepler-1624,b,Transit,1,3.29030452,,,,1,0,19h30m19.17s,+37d22m35.1s,292.579860,37.376411,199.00,15.669,Kepler-band,15.668,3636.00,0.50,0.47,0,,,,,5.700,0.509,,0.0729380,,2016,3,260.88,,4.78,0.060,4.470,Kepler
Kepler-1625,b,Transit,1,287.37894900,,,,1,0,19h41m43.04s,+39d53m11.6s,295.429347,39.886547,1213.00,15.756,Kepler-band,15.763,5677.00,0.96,0.94,0,,,,,6.060,0.541,,0.7869200,,2016,3,2460.33,,4.48,0.010,4.370,Kepler
Kepler-359,d,Transit,3,77.09569100,0.372000,,,1,0,19h33m10.47s,+42d11m46.9s,293.293635,42.196354,2037.00,15.886,Kepler-band,15.881,6248.00,,1.09,0,,,,,4.010,0.358,,0.1448000,0.9200,2014,3,1502.22,,4.43,,,Kepler
Kepler-360,b,Transit,2,3.28967200,0.044000,,,1,0,19h05m08.34s,+44d46m53.6s,286.284731,44.781555,881.00,14.866,Kepler-band,14.813,6053.00,,1.06,0,,,,,1.650,0.147,,0.0963000,0.0700,2014,3,898.61,,4.42,,,Kepler
Kepler-361,b,Transit,2,8.48661600,0.086000,,,1,0,19h47m12.83s,+46d44m28.2s,296.803453,46.741154,800.00,13.573,Kepler-band,13.545,6169.00,,1.34,0,,,,,1.450,0.129,,0.2157000,0.2700,2014,3,955.76,,4.25,,,Kepler
Kepler-361,c,Transit,2,55.18802300,0.300000,,,1,0,19h47m12.83s,+46d44m28.2s,296.803453,46.741154,800.00,13.573,Kepler-band,13.545,6169.00,,1.34,0,,,,,2.520,0.225,,0.3820000,0.0500,2014,3,955.76,,4.25,,,Kepler
Kepler-362,b,Transit,2,10.32718600,0.087000,,,1,0,19h27m05.19s,+47d31m47.7s,291.771639,47.529903,658.00,14.500,Kepler-band,14.486,5788.00,,0.72,0,,,,,0.880,0.079,,0.0751000,0.4200,2014,3,1123.91,,4.64,,,Kepler
Kepler-363,b,Transit,3,3.61456800,0.048000,,,1,0,18h52m46.10s,+41d18m19.4s,283.192081,41.305393,606.00,13.353,Kepler-band,13.316,5593.00,,1.49,0,,,,,1.160,0.103,,0.1417000,0.0600,2014,3,779.76,,4.15,,,Kepler
Kepler-363,c,Transit,3,7.54242700,0.079000,,,1,0,18h52m46.10s,+41d18m19.4s,283.192081,41.305393,606.00,13.353,Kepler-band,13.316,5593.00,,1.49,0,,,,,1.690,0.151,,0.2042000,0.1000,2014,3,779.76,,4.15,,,Kepler
Kepler-363,d,Transit,3,11.93212500,0.107000,,,1,0,18h52m46.10s,+41d18m19.4s,283.192081,41.305393,606.00,13.353,Kepler-band,13.316,5593.00,,1.49,0,,,,,2.050,0.183,,0.2646000,0.6800,2014,3,779.76,,4.15,,,Kepler
Kepler-364,b,Transit,2,25.74571800,0.178000,,,1,0,18h46m16.78s,+47d23m55.3s,281.569933,47.398697,941.00,13.660,Kepler-band,13.613,6108.00,,1.28,0,,,,,1.550,0.138,,0.2910000,0.6800,2014,3,915.02,,4.27,,,Kepler
Kepler-365,b,Transit,2,10.66490300,0.098000,,,1,0,19h42m30.38s,+49d07m49.6s,295.626598,49.130436,950.00,14.651,Kepler-band,,6012.00,,1.05,0,,,,,2.040,0.182,,0.1372000,0.8700,2014,3,,,4.43,,,Kepler
Kepler-365,c,Transit,2,17.78412900,0.137000,,,1,0,19h42m30.38s,+49d07m49.6s,295.626598,49.130436,950.00,14.651,Kepler-band,,6012.00,,1.05,0,,,,,1.640,0.146,,0.1609000,0.2200,2014,3,,,4.43,,,Kepler
Kepler-366,b,Transit,2,3.28195900,0.045000,,,1,0,19h47m24.49s,+49d05m04.0s,296.852042,49.084446,1156.00,14.842,Kepler-band,14.790,6209.00,,1.05,0,,,,,1.460,0.130,,0.1188000,0.3300,2014,3,1959.31,,4.45,,,Kepler
Kepler-367,b,Transit,2,37.81572400,0.201000,,,1,0,19h49m10.18s,+49d58m53.9s,297.292418,49.981632,198.00,12.879,Kepler-band,12.848,4710.00,,0.69,0,,,,,1.300,0.116,,0.1930000,0.9000,2014,3,189.05,,4.63,,,Kepler
Kepler-367,c,Transit,2,53.57863700,0.253000,,,1,0,19h49m10.18s,+49d58m53.9s,297.292418,49.981632,198.00,12.879,Kepler-band,12.848,4710.00,,0.69,0,,,,,1.200,0.107,,0.2182000,0.7500,2014,3,189.05,,4.63,,,Kepler
Kepler-368,b,Transit,2,26.84768000,0.186000,,,1,0,19h27m31.21s,+45d23m16.6s,291.880046,45.387936,488.00,12.848,Kepler-band,12.838,5502.00,,2.02,0,,,,,3.260,0.291,,0.4202000,0.2800,2014,3,788.30,,3.90,,,Kepler
Kepler-369,b,Transit,2,2.73275600,0.030000,,,1,0,19h34m41.82s,+47d54m30.5s,293.674235,47.908467,214.00,15.673,Kepler-band,15.668,3591.00,,0.47,0,,,,,1.130,0.101,,0.0432000,0.2700,2014,3,260.32,,4.79,,,Kepler
Kepler-369,c,Transit,2,14.87157200,0.094000,,,1,0,19h34m41.82s,+47d54m30.5s,293.674235,47.908467,214.00,15.673,Kepler-band,15.668,3591.00,,0.47,0,,,,,1.410,0.126,,0.1011000,0.0100,2014,3,260.32,,4.79,,,Kepler
Kepler-370,b,Transit,2,4.57953000,0.054000,,,1,0,19h28m41.07s,+40d54m58.7s,292.171121,40.916306,1078.00,15.198,Kepler-band,15.160,5852.00,,0.90,0,,,,,1.590,0.142,,0.1367000,0.9100,2014,3,1207.64,,4.53,,,Kepler
Kepler-370,c,Transit,2,19.02293000,0.140000,,,1,0,19h28m41.07s,+40d54m58.7s,292.171121,40.916306,1078.00,15.198,Kepler-band,15.160,5852.00,,0.90,0,,,,,1.910,0.170,,0.1424000,0.3500,2014,3,1207.64,,4.53,,,Kepler
Kepler-371,c,Transit,2,67.96801500,0.313000,,,1,0,19h29m18.35s,+38d39m27.3s,292.326464,38.657588,603.00,13.865,Kepler-band,13.798,5666.00,,0.99,0,,,,,1.780,0.159,,0.3251000,0.1000,2014,3,832.54,,4.39,,,Kepler
Kepler-372,b,Transit,3,6.84969200,0.075000,,,1,0,19h25m01.49s,+49d15m32.2s,291.256195,49.258953,1378.00,14.881,Kepler-band,14.834,6509.00,,1.14,0,,,,,1.360,0.121,,0.1717000,0.2000,2014,3,1561.17,,4.41,,,Kepler
Kepler-372,c,Transit,3,20.05376300,0.154000,,,1,0,19h25m01.49s,+49d15m32.2s,291.256195,49.258953,1378.00,14.881,Kepler-band,14.834,6509.00,,1.14,0,,,,,2.090,0.186,,0.2513000,0.2300,2014,3,1561.17,,4.41,,,Kepler
Kepler-372,d,Transit,3,30.09256800,0.201000,,,1,0,19h25m01.49s,+49d15m32.2s,291.256195,49.258953,1378.00,14.881,Kepler-band,14.834,6509.00,,1.14,0,,,,,1.690,0.151,,0.3125000,0.3000,2014,3,1561.17,,4.41,,,Kepler
Kepler-373,b,Transit,2,5.53530900,0.060000,,,1,0,19h17m33.12s,+50d35m49.4s,289.387993,50.597050,718.00,14.514,Kepler-band,14.486,5787.00,,0.84,0,,,,,1.360,0.121,,0.1193000,0.1600,2014,3,1125.74,,4.56,,,Kepler
Kepler-452,b,Transit,1,384.84300000,1.046000,,89.806,1,0,19h44m00.89s,+44d16m39.2s,296.003688,44.277561,548.00,13.426,Kepler-band,13.405,5757.00,1.04,1.11,0,265,1.10,,,1.630,0.145,0.019900,0.4429167,0.6900,2015,3,560.62,G2,4.32,0.210,6.000,Kepler
HAT-P-56,b,Transit,1,2.79083000,,,82.130,0,1,06h43m23.53s,+27d15m08.3s,100.848038,27.252293,310.50,10.908,V (Johnson),10.824,6566.00,1.42,1.47,0,,,734.18730,,16.926,1.510,1.100000,,,2015,3,323.50,F8,3.39,0.000,,HATNet
